190,582,592,80000,80000,20956158,21035542,79384,TRUE
191,612,431,200000,200000,21008245,21204342,196097,TRUE
192,308,378,10000000,10000000,21012314,30225933,9213619,TRUE
193,248,473,50000,50000,21155624,21209472,53848,TRUE
194,801,497,10000,10000,21208919,21227503,18584,TRUE
195,143,719,1000000,1000000,21215886,22092398,876512,TRUE
196,585,312,10000000,10000000,21397386,32278224,10880838,TRUE
197,279,468,2000000,2000000,21665363,23943640,2278277,TRUE
198,712,491,10000000,10000000,22242397,33153885,10911488,TRUE
199,246,787,200000,200000,22378606,22559438,180832,TRUE
200,309,805,20000,20000,22597810,22704639,106829,TRUE
201,776,647,1000000,1000000,22677870,23554382,876512,TRUE
202,279,465,80000,80000,22783240,22965192,181952,TRUE
203,185,457,10000,10000,22859892,22878476,18584,TRUE
204,804,544,1000000,1000000,22965250,23844666,879416,TRUE
205,517,176,200000,200000,23195913,23576662,380749,TRUE
206,372,520,5000000,5000000,23196129,27709068,4512939,TRUE
207,463,251,5000000,5000000,23380121,27817873,4437752,TRUE
208,567,496,1000000,1000000,23433413,24534041,1100628,TRUE
209,143,495,1000000,1000000,23514467,25192938,1678471,TRUE
210,716,584,50000,50000,23520397,23577906,57509,TRUE
211,520,875,80000,80000,23736777,23919260,182483,TRUE
212,263,522,2000000,2000000,23852990,27947385,4094395,TRUE
213,491,800,30000,30000,23887978,23929853,41875,TRUE
214,773,542,10000000,10000000,23958165,34673458,10715293,TRUE
215,430,469,200000,200000,24016213,24197045,180832,TRUE
216,452,719,10000,10000,24124529,24140209,15680,TRUE
217,432,570,10000,10000,24137454,24150422,12968,TRUE
218,491,875,10000000,10000000,24443275,38271026,13827751,TRUE
219,471,807,10000,10000,24685150,24735009,49859,TRUE
220,565,452,80000,80000,24724134,24800614,76480,TRUE
221,802,470,1000000,1000000,24744133,25620645,876512,TRUE
222,463,520,80000,80000,24872631,25319900,447269,TRUE
223,315,265,1000000,1000000,24958013,26763847,1805834,TRUE
224,373,286,1000000,1000000,25003826,25880338,876512,TRUE
225,714,521,10000,10000,25110038,25125718,15680,TRUE
226,313,459,10000,10000,25135893,25191791,55898,TRUE
227,782,172,10000,10000,25187718,25203398,15680,TRUE
228,787,432,2000000,2000000,25211246,26957358,1746112,TRUE
229,279,459,30000000,30000000,25258153,53978966,28720813,TRUE
230,785,616,30000000,30000000,25378126,53289781,27911655,TRUE
231,616,580,10000000,10000000,25444153,36049378,10605225,TRUE
232,144,617,2000000,2000000,25482705,27231721,1749016,TRUE
233,520,471,10000,10000,25501085,25561500,60415,TRUE
234,376,588,1000000,1000000,25739820,26616332,876512,TRUE
235,289,571,10000,10000,25820957,25836637,15680,TRUE
236,314,772,30000,30000,25966747,26120359,153612,TRUE
237,522,772,1000000,1000000,26044306,27134237,1089931,TRUE
238,247,875,5000000,5000000,26150901,32661181,6510280,TRUE
239,433,491,2000000,2000000,26318738,29861997,3543259,TRUE
240,459,870,30000,30000,26340308,26381849,41541,TRUE
241,718,749,80000,80000,26405240,26484624,79384,TRUE
242,717,431,20000,20000,26420338,26444786,24448,TRUE
243,290,430,50000,50000,26485169,26638375,153206,TRUE
244,615,593,80000,80000,26561106,26637586,76480,TRUE
245,486,777,10000,10000,26697951,26713631,15680,TRUE
246,786,719,200000,200000,26923241,27106977,183736,TRUE
247,646,147,30000,30000,26947235,26980259,33024,TRUE
248,753,285,80000,80000,27030275,27106755,76480,TRUE
249,651,777,5000000,5000000,27040787,32469795,5429008,TRUE
250,490,781,80000,80000,27176849,27271714,94865,TRUE
251,378,172,1000000,1000000,27362203,28357873,995670,TRUE
252,723,499,50000,50000,27659236,27721436,62200,TRUE
253,774,466,200000,200000,27711986,27918629,206643,TRUE
254,778,487,1000000,1000000,27738826,28615338,876512,TRUE
255,461,523,2000000,2000000,27761848,32090568,4328720,TRUE
256,750,719,10000000,10000000,27843875,39002251,11158376,TRUE
257,276,248,80000,80000,27952897,28031645,78748,TRUE
258,467,493,1000000,1000000,27979844,29108504,1128660,TRUE
259,787,288,30000,30000,28030378,28063402,33024,TRUE
260,244,581,80000,80000,28321043,28397523,76480,TRUE
261,650,464,30000000,30000000,28359336,57995551,29636215,TRUE
262,145,454,30000000,30000000,28512893,59906239,31393346,TRUE
263,466,592,5000000,5000000,28810435,37655080,8844645,TRUE
264,291,588,10000,10000,28858428,28877012,18584,TRUE
265,570,180,200000,200000,28908827,29098515,189688,TRUE
266,591,541,1000000,1000000,29319915,30729234,1409319,TRUE
267,466,245,5000000,5000000,29486545,36672208,7185663,TRUE
268,619,474,20000,20000,29534528,29577757,43229,TRUE
269,774,310,1000000,1000000,29550659,30427171,876512,TRUE
270,489,454,1000000,1000000,29634250,31873565,2239315,TRUE
271,282,264,1000000,1000000,29665109,30541621,876512,TRUE
272,717,645,30000,30000,29767260,29800284,33024,TRUE
273,143,466,30000,30000,30172891,30307992,135101,TRUE
274,522,571,30000,30000,30379614,30522200,142586,TRUE
275,803,313,10000,10000,30397295,30415879,18584,TRUE
276,648,283,10000000,10000000,30420493,40091507,9671014,TRUE
277,616,805,10000,10000,30538123,30608114,69991,TRUE
278,173,281,10000,10000,30571271,30586951,15680,TRUE
279,802,520,2000000,2000000,30576752,32325768,1749016,TRUE
280,143,805,30000,30000,30603828,30639756,35928,TRUE
281,871,811,80000,80000,30811582,30890966,79384,TRUE
282,540,277,10000,10000,30922446,30938126,15680,TRUE
283,265,711,50000,50000,31680604,31852567,171963,TRUE
284,244,265,30000,30000,31945553,32029915,84362,TRUE
285,487,248,2000000,2000000,32061612,33877484,1815872,TRUE
286,182,265,80000,80000,32088043,32241979,153936,TRUE
287,181,472,20000,20000,32398094,32425350,27256,TRUE
288,647,251,80000,80000,32426420,32565484,139064,TRUE
289,802,566,30000000,30000000,32607663,59263903,26656240,TRUE
290,179,517,200000,200000,32904563,33116378,211815,TRUE
291,755,517,10000000,10000000,33050430,41803206,8752776,TRUE
292,585,872,80000,80000,33176013,33252493,76480,TRUE
293,713,431,30000000,30000000,33548618,64361575,30812957,TRUE
294,751,718,10000,10000,33568197,33597819,29622,TRUE
295,280,453,30000,30000,33801932,34012830,210898,TRUE
296,565,710,10000,10000,33803561,33822145,18584,TRUE
297,484,187,50000,50000,33839791,33938205,98414,TRUE
298,722,749,1000000,1000000,33870487,34749903,879416,TRUE
299,277,708,50000,50000,33877631,33930999,53368,TRUE
300,582,719,2000000,2000000,33903911,38037367,4133456,TRUE
301,587,774,5000000,5000000,33953769,40004567,6050798,TRUE
302,718,748,80000,80000,34063515,34142899,79384,TRUE
303,374,453,200000,200000,34311963,34495699,183736,TRUE
304,566,772,30000,30000,34372189,34412719,40530,TRUE
305,570,801,5000000,5000000,34564259,39507455,4943196,TRUE
306,286,787,50000,50000,34874994,34928338,53344,TRUE
307,804,184,10000,10000,34877070,34892750,15680,TRUE
308,649,314,1000000,1000000,34882555,35759067,876512,TRUE
309,286,498,30000,30000,34968863,35001887,33024,TRUE
310,715,266,50000,50000,34979530,35029994,50464,TRUE
311,751,612,80000,80000,35009853,35089237,79384,TRUE
312,569,647,2000000,2000000,35032745,38284083,3251338,TRUE
313,475,452,2000000,2000000,35221803,36970675,1748872,TRUE
314,571,485,200000,200000,35354611,35660302,305691,TRUE
315,753,542,50000,50000,35472889,35524601,51712,TRUE
316,722,613,20000,20000,35500389,35530438,30049,TRUE
317,265,309,20000,20000,35607329,35704871,97542,TRUE
318,249,142,2000000,2000000,35694555,37443571,1749016,TRUE
319,280,542,80000,80000,35890399,35973458,83059,TRUE
320,493,874,50000,50000,35914069,36013665,99596,TRUE
321,432,186,1000000,1000000,35920984,36797496,876512,TRUE
322,177,431,200000,200000,36288149,36590442,302293,TRUE
323,807,593,10000000,10000000,36337188,45103604,8766416,TRUE
324,750,615,10000,10000,36389490,36408074,18584,TRUE
325,464,145,30000000,30000000,36449853,77588939,41139086,TRUE
326,720,182,200000,200000,36484369,36682025,197656,TRUE
327,565,474,80000,80000,36564109,36651055,86946,TRUE
328,570,777,50000,50000,36737020,36824255,87235,TRUE
329,379,569,10000,10000,36935668,36966511,30843,TRUE
330,522,265,5000000,5000000,36975341,42102571,5127230,TRUE
331,800,518,30000,30000,37001826,37037754,35928,TRUE
332,616,378,5000000,5000000,37051525,41787954,4736429,TRUE
333,465,777,80000,80000,37167270,37315696,148426,TRUE
334,489,471,200000,200000,37490624,37840458,349834,TRUE
335,711,810,50000,50000,37580678,37679930,99252,TRUE
336,547,455,200000,200000,37644681,37825513,180832,TRUE
337,712,492,30000,30000,37665562,37701490,35928,TRUE
338,713,580,80000,80000,37676087,37783127,107040,TRUE
339,801,721,10000,10000,37721657,37824623,102966,TRUE
340,473,781,10000,10000,37764988,37780668,15680,TRUE
341,519,471,2000000,2000000,37803494,39565190,1761696,TRUE
342,180,522,10000000,10000000,37917319,47039147,9121828,TRUE
343,376,773,80000,80000,37991641,38068121,76480,TRUE
344,288,430,5000000,5000000,38083383,42906131,4822748,TRUE
345,284,140,200000,200000,38155573,38336405,180832,TRUE
346,144,796,1000000,1000000,38228546,39580661,1352115,TRUE
347,584,475,50000,50000,38342321,38395689,53368,TRUE
348,617,499,80000,80000,38558511,38632087,73576,TRUE
349,751,543,1000000,1000000,38559822,39436334,876512,TRUE
350,310,589,30000,30000,38570091,38606019,35928,TRUE
351,544,261,50000,50000,38595698,38686119,90421,TRUE
352,875,720,20000,20000,38631257,38655609,24352,TRUE
353,248,315,10000000,10000000,38694613,47398101,8703488,TRUE
354,471,260,50000,50000,38853097,38907926,54829,TRUE
355,494,615,80000,80000,39068545,39142121,73576,TRUE
356,276,713,10000,10000,39139657,39215627,75970,TRUE
357,752,780,5000000,5000000,39181249,43536065,4354816,TRUE
358,465,485,50000,50000,39329273,39565538,236265,TRUE
359,581,650,10000,10000,39524233,39542392,18159,TRUE
360,753,519,50000,50000,39756760,39840363,83603,TRUE
361,713,459,30000,30000,39898085,40139966,241881,TRUE
362,590,517,20000,20000,40003330,40114294,110964,TRUE
363,543,462,10000,10000,40052269,40076642,24373,TRUE
364,262,565,50000,50000,40142059,40195427,53368,TRUE
365,809,647,50000,50000,40167552,40218016,50464,TRUE
366,714,456,30000,30000,40190890,40223914,33024,TRUE
367,722,490,80000,80000,40751932,40828412,76480,TRUE
368,497,614,50000,50000,40815395,40862955,47560,TRUE
369,873,182,10000000,10000000,40920544,49623168,8702624,TRUE
370,647,289,50000,50000,41036286,41086750,50464,TRUE
371,615,721,80000,80000,41062196,41150417,88221,TRUE
372,713,185,5000000,5000000,41148622,51959023,10810401,TRUE
373,499,288,5000000,5000000,41294670,45899059,4604389,TRUE
374,568,433,20000,20000,41486891,41508339,21448,TRUE
375,372,428,80000,80000,41499179,41599127,99948,TRUE
376,782,463,5000000,5000000,41724131,46076043,4351912,TRUE
377,250,774,20000,20000,41738882,41763234,24352,TRUE
378,801,172,10000,10000,41881631,41894407,12776,TRUE
379,184,278,2000000,2000000,41889072,43685200,1796128,TRUE
380,465,260,30000,30000,41898163,41934091,35928,TRUE
381,469,781,10000,10000,41949438,41965118,15680,TRUE
382,618,251,5000000,5000000,41958948,46899033,4940085,TRUE
383,251,748,2000000,2000000,41991204,43977517,1986313,TRUE
384,484,290,50000,50000,42000352,42136355,136003,TRUE
385,714,485,80000,80000,42070629,42232002,161373,TRUE
386,647,785,80000,80000,42104188,42259688,155500,TRUE
387,279,177,2000000,2000000,42722139,46290790,3568651,TRUE
388,800,751,80000,80000,42749340,42878645,129305,TRUE
389,711,491,1000000,1000000,42755016,43631528,876512,TRUE
390,796,453,80000,80000,43196683,43273163,76480,TRUE
391,494,618,30000000,30000000,43299693,79280373,35980680,TRUE
392,276,722,80000,80000,43361664,43438144,76480,TRUE
393,433,651,5000000,5000000,43650435,48088366,4437931,TRUE
394,289,465,50000,50000,43658021,43714471,56450,TRUE
395,245,754,50000,50000,43748166,43849902,101736,TRUE
396,709,314,20000,20000,43782209,43806561,24352,TRUE
397,315,379,10000,10000,43928797,43943525,14728,TRUE
398,547,285,30000,30000,43971798,44007726,35928,TRUE
399,375,592,10000000,10000000,43995608,52698232,8702624,TRUE
400,808,452,10000000,10000000,44109177,57294939,13185762,TRUE
401,810,288,10000,10000,44172015,44247671,75656,TRUE
402,775,143,1000000,1000000,44188571,45065083,876512,TRUE
403,172,465,1000000,1000000,44276997,45153509,876512,TRUE
404,261,430,10000,10000,44330480,44346160,15680,TRUE
405,581,498,80000,80000,44596751,44684931,88180,TRUE
406,458,617,1000000,1000000,44637486,45609118,971632,TRUE
407,462,475,2000000,2000000,44826198,47515277,2689079,TRUE
408,808,772,80000,80000,44872097,45109572,237475,TRUE
409,616,711,10000,10000,44893997,44921986,27989,TRUE
410,376,802,1000000,1000000,45014223,46928216,1913993,TRUE
411,312,485,10000,10000,45015884,45031564,15680,TRUE
412,185,279,2000000,2000000,45042849,47800950,2758101,TRUE
413,264,185,10000,10000,45050656,45072287,21631,TRUE
414,751,648,30000,30000,45163171,45233067,69896,TRUE
415,434,647,200000,200000,45238474,45422210,183736,TRUE
416,493,612,200000,200000,45272983,45558397,285414,TRUE
417,581,454,1000000,1000000,45464891,46882209,1417318,TRUE
418,720,475,5000000,5000000,45894318,50928102,5033784,TRUE
419,428,309,30000000,30000000,46012486,75352035,29339549,TRUE
420,290,547,10000000,10000000,46067975,64451370,18383395,TRUE
421,590,570,200000,200000,46343429,46535133,191704,TRUE
422,545,810,10000,10000,46375063,46393647,18584,TRUE
423,251,585,30000,30000,46424912,46461085,36173,TRUE
424,749,459,10000,10000,46442775,46467190,24415,TRUE
425,374,285,30000,30000,46796747,46829771,33024,TRUE
426,615,647,80000,80000,46797035,46881627,84592,TRUE
427,244,377,30000,30000,46854863,46887887,33024,TRUE
428,455,545,5000000,5000000,46919926,52381203,5461277,TRUE
429,749,870,5000000,5000000,46938390,51314030,4375640,TRUE
430,494,462,10000000,10000000,47054096,66866565,19812469,TRUE
431,183,474,2000000,2000000,47442836,49191852,1749016,TRUE
432,799,591,2000000,2000000,47452090,49201106,1749016,TRUE
433,803,783,30000000,30000000,47471405,73670317,26198912,TRUE
434,498,646,50000,50000,47487588,47642183,154595,TRUE
435,452,286,2000000,2000000,47531441,49437705,1906264,TRUE
436,267,547,10000000,10000000,47600395,58291135,10690740,TRUE
437,291,428,2000000,2000000,47876860,49944010,2067150,TRUE
438,464,435,5000000,5000000,48050851,57274127,9223276,TRUE
439,184,717,10000,10000,48201327,48219911,18584,TRUE
440,589,720,10000,10000,48242748,48312934,70186,TRUE
441,785,262,10000,10000,48327110,48412926,85816,TRUE
442,613,146,1000000,1000000,48344072,49232448,888376,TRUE
443,568,871,10000,10000,48355992,48377734,21742,TRUE
444,486,146,10000,10000,48443510,48472048,28538,TRUE
445,179,244,30000000,30000000,48479499,79537949,31058450,TRUE
446,709,310,30000000,30000000,48651935,81354943,32703008,TRUE
447,722,870,10000,10000,48946394,48971210,24816,TRUE
448,871,567,80000,80000,49217129,49331146,114017,TRUE
449,519,490,10000,10000,49221012,49239692,18680,TRUE
450,260,141,80000,80000,49234863,49378243,143380,TRUE
451,428,251,80000,80000,49236380,49507878,271498,TRUE
452,546,811,30000,30000,49252331,49388703,136372,TRUE
453,811,457,1000000,1000000,49261262,50548297,1287035,TRUE
454,496,378,10000000,10000000,49502521,58286297,8783776,TRUE
455,774,314,2000000,2000000,49687155,51433267,1746112,TRUE
456,180,140,2000000,2000000,49712686,52492886,2780200,TRUE
457,177,808,5000000,5000000,49715707,54376891,4661184,TRUE
458,308,140,2000000,2000000,49763491,53195518,3432027,TRUE
459,430,519,50000,50000,49803082,49857279,54197,TRUE
460,290,452,2000000,2000000,49835108,52144179,2309071,TRUE
461,181,289,1000000,1000000,49939074,50818530,879456,TRUE
462,261,804,200000,200000,50103362,50281290,177928,TRUE
463,722,172,80000,80000,50225498,50304882,79384,TRUE
464,246,377,200000,200000,50290812,50471644,180832,TRUE
465,808,721,50000,50000,50304606,50434955,130349,TRUE
466,184,709,1000000,1000000,50361086,51429683,1068597,TRUE
467,523,291,10000,10000,50372942,50388622,15680,TRUE
468,175,800,10000,10000,50649432,50662208,12776,TRUE
469,288,751,30000,30000,50791862,50826914,35052,TRUE
470,582,469,1000000,1000000,51006284,51885700,879416,TRUE
471,615,874,1000000,1000000,51112041,52062209,950168,TRUE
472,248,456,5000000,5000000,51126928,56122515,4995587,TRUE
473,464,779,2000000,2000000,51190151,56060575,4870424,TRUE
474,245,464,1000000,1000000,51235766,53774355,2538589,TRUE
475,454,540,5000000,5000000,51322855,55903055,4580200,TRUE
476,719,496,80000,80000,51437361,51596205,158844,TRUE
477,749,462,2000000,2000000,51510487,54982691,3472204,TRUE
478,185,618,5000000,5000000,51527869,59673537,8145668,TRUE
479,262,291,80000,80000,51700647,51777127,76480,TRUE
480,581,264,30000000,30000000,51729395,82897651,31168256,TRUE
