10,374,570,51060,777500,807652
12,428,522,51060,770581,814981
14,487,586,51060,713558,816124
4,291,182,51060,787597,831997
1,379,782,51060,792144,836544
15,289,473,51060,795523,839923
11,184,547,51060,803313,847713
0,177,566,51060,806112,850512
10,374,570,51060,807652,853972
13,570,585,51060,770736,858480
12,428,522,51060,814981,859381
4,291,182,51060,831997,876397
0,177,566,29860,850512,876512
1,379,782,51060,836544,880944
15,289,473,51060,839923,884323
11,184,547,51060,847713,892113
10,374,570,51060,853972,900484
12,428,522,51060,859381,903781
4,291,182,51060,876397,920797
14,487,586,51060,816124,921724
15,289,473,46820,884323,925043
1,379,782,51060,880944,925344
11,184,547,51060,892113,936513
13,570,585,51060,858480,940032
10,374,570,51060,900484,946900
12,428,522,51060,903781,948181
4,291,182,51060,920797,965197
1,379,782,51060,925344,969744
11,184,547,51060,936513,980913
4,291,182,29860,965197,991197
12,428,522,51060,948181,992581
10,374,570,51060,946900,992836
14,487,586,51060,921724,1002124
1,379,782,51060,969744,1014144
11,184,547,51060,980913,1025313
12,428,522,51060,992581,1036981
16,187,463,51060,986502,1037814
10,374,570,51060,992836,1038676
13,570,585,51060,940032,1044384
1,379,782,51060,1014144,1058544
11,184,547,51060,1025313,1069713
14,487,586,51060,1002124,1077724
12,428,522,51060,1036981,1081381
16,187,463,51060,1037814,1082214
10,374,570,51060,1038676,1084516
1,379,782,51060,1058544,1102944
11,184,547,51060,1069713,1114113
12,428,522,51060,1081381,1125781
16,187,463,51060,1082214,1126614
10,374,570,51060,1084516,1130356
1,379,782,51060,1102944,1147344
14,487,586,51060,1077724,1149724
11,184,547,51060,1114113,1158513
13,570,585,51060,1044384,1159536
12,428,522,51060,1125781,1170181
16,187,463,51060,1126614,1171014
10,374,570,51060,1130356,1176100
1,379,782,51060,1147344,1191744
11,184,547,51060,1158513,1202913
12,428,522,51060,1170181,1214581
16,187,463,51060,1171014,1215414
14,487,586,51060,1149724,1220524
10,374,570,51060,1176100,1221844
1,379,782,51060,1191744,1236144
11,184,547,51060,1202913,1247313
12,428,522,51060,1214581,1258981
16,187,463,51060,1215414,1259814
10,374,570,51060,1221844,1267492
1,379,782,51060,1236144,1280544
13,570,585,51060,1159536,1284288
14,487,586,51060,1220524,1290124
11,184,547,51060,1247313,1291809
12,428,522,51060,1258981,1303381
16,187,463,51060,1259814,1304214
10,374,570,51060,1267492,1313236
1,379,782,51060,1280544,1324944
11,184,547,51060,1291809,1337073
12,428,522,51060,1303381,1347781
16,187,463,51060,1304214,1348614
14,487,586,51060,1290124,1357324
10,374,570,51060,1313236,1358884
17,785,184,51060,1255107,1360861
11,184,547,29860,1337073,1367985
1,379,782,51060,1324944,1369344
18,140,182,51060,1343574,1391982
12,428,522,51060,1347781,1392181
16,187,463,51060,1348614,1393014
10,374,570,51060,1358884,1404436
17,785,184,51060,1360861,1404565
1,379,782,51060,1369344,1413744
13,570,585,51060,1284288,1413840
18,140,182,28940,1391982,1417150
14,487,586,51060,1357324,1425724
12,428,522,51060,1392181,1436581
16,187,463,51060,1393014,1437414
17,785,184,51060,1404565,1448965
10,374,570,51060,1404436,1450084
1,379,782,51060,1413744,1458144
12,428,522,51060,1436581,1480981
16,187,463,51060,1437414,1481814
14,487,586,51060,1425724,1491724
17,785,184,51060,1448965,1493365
10,374,570,51060,1450084,1495732
1,379,782,51060,1458144,1502544
12,428,522,51060,1480981,1525381
16,187,463,51060,1481814,1526214
17,785,184,51060,1493365,1537765
10,374,570,51060,1495732,1541380
13,570,585,51060,1413840,1543392
1,379,782,51060,1502544,1546944
19,799,616,30000,1516388,1549412
14,487,586,51060,1491724,1561324
12,428,522,51060,1525381,1569781
16,187,463,51060,1526214,1574504
20,467,618,51060,1525192,1579672
17,785,184,51060,1537765,1582165
10,374,570,51060,1541380,1587028
1,379,782,51060,1546944,1591344
12,428,522,51060,1569781,1614181
16,187,463,51060,1574504,1622456
17,785,184,51060,1582165,1626565
20,467,618,51060,1579672,1627624
14,487,586,51060,1561324,1628524
10,374,570,51060,1587028,1633060
1,379,782,51060,1591344,1635744
13,570,585,51060,1543392,1658544
12,428,522,51060,1614181,1658581
16,187,463,51060,1622456,1670408
17,785,184,51060,1626565,1670965
20,467,618,51060,1627624,1675576
10,374,570,51060,1633060,1678804
1,379,782,51060,1635744,1680144
12,428,522,51060,1658581,1702981
14,487,586,51060,1628524,1704124
17,785,184,51060,1670965,1715365
16,187,463,51060,1670408,1718360
20,467,618,51060,1675576,1723528
1,379,782,51060,1680144,1724544
10,374,570,51060,1678804,1724740
12,428,522,51060,1702981,1747381
17,785,184,51060,1715365,1759765
16,187,463,51060,1718360,1766312
1,379,782,51060,1724544,1768944
10,374,570,51060,1724740,1770580
20,467,618,51060,1723528,1771480
13,570,585,51060,1658544,1772496
14,487,586,51060,1704124,1778524
12,428,522,51060,1747381,1791781
17,785,184,51060,1759765,1804165
1,379,782,51060,1768944,1813344
16,187,463,51060,1766312,1814264
10,374,570,51060,1770580,1816324
20,467,618,51060,1771480,1819432
21,185,646,51060,1771065,1825281
12,428,522,51060,1791781,1836181
17,785,184,51060,1804165,1848565
14,487,586,51060,1778524,1850524
1,379,782,51060,1813344,1857744
10,374,570,51060,1816324,1862068
16,187,463,51060,1814264,1862216
20,467,618,51060,1819432,1867384
21,185,646,51060,1825281,1869681
22,141,456,50000,1820015,1870479
12,428,522,51060,1836181,1880581
13,570,585,51060,1772496,1892448
17,785,184,51060,1848565,1892965
1,379,782,51060,1857744,1902144
16,187,463,51060,1862216,1902968
10,374,570,51060,1862068,1907812
21,185,646,51060,1869681,1914081
20,467,618,51060,1867384,1916584
14,487,586,51060,1850524,1918924
23,146,585,30000,1878256,1920880
12,428,522,51060,1880581,1924981
17,785,184,51060,1892965,1937365
16,187,463,51060,1902968,1937720
1,379,782,51060,1902144,1946544
10,374,570,51060,1907812,1953460
21,185,646,51060,1914081,1958481
20,467,618,51060,1916584,1965016
12,428,522,51060,1924981,1969381
17,785,184,51060,1937365,1981765
16,187,463,51060,1937720,1983272
14,487,586,51060,1918924,1988524
1,379,782,51060,1946544,1990944
10,374,570,51060,1953460,1999204
25,619,585,10000,1984660,2001540
21,185,646,51060,1958481,2002881
20,467,618,51060,1965016,2013064
13,570,585,51060,1892448,2020800
17,785,184,51060,1981765,2026165
16,187,463,51060,1983272,2028824
1,379,782,51060,1990944,2035344
12,428,522,51060,1969381,2040373
10,374,570,51060,1999204,2044948
21,185,646,51060,2002881,2047281
14,487,586,51060,1988524,2058124
20,467,618,51060,2013064,2061208
17,785,184,51060,2026165,2070565
24,497,518,51060,1974485,2073973
16,187,463,51060,2028824,2075576
1,379,782,51060,2035344,2079744
10,374,570,51060,2044948,2090596
21,185,646,51060,2047281,2091681
20,467,618,51060,2061208,2109352
17,785,184,51060,2070565,2114965
16,187,463,51060,2075576,2121128
26,489,247,10000,2107136,2122816
1,379,782,51060,2079744,2124144
14,487,586,51060,2058124,2125324
21,185,646,51060,2091681,2136081
10,374,570,51060,2090596,2136244
13,570,585,51060,2020800,2145552
24,497,518,51060,2073973,2145973
12,428,522,51060,2040373,2149573
20,467,618,51060,2109352,2157496
17,785,184,51060,2114965,2159365
16,187,463,51060,2121128,2166680
1,379,782,51060,2124144,2168544
21,185,646,51060,2136081,2180481
10,374,570,51060,2136244,2181700
17,785,184,29860,2159365,2185365
27,585,774,51060,2139170,2191496
14,487,586,51060,2125324,2192524
20,467,618,51060,2157496,2205640
16,187,463,51060,2166680,2212232
1,379,782,51060,2168544,2212944
24,497,518,51060,2145973,2223509
21,185,646,51060,2180481,2224881
10,374,570,51060,2181700,2226772
28,280,314,51060,2175714,2227026
29,276,373,51060,2182051,2233363
27,585,774,51060,2191496,2236664
14,487,586,51060,2192524,2247724
12,428,522,51060,2149573,2250373
28,280,314,28940,2227026,2252194
20,467,618,51060,2205640,2253880
1,379,782,51060,2212944,2257344
16,187,463,51060,2212232,2257784
29,276,373,28940,2233363,2258531
21,185,646,51060,2224881,2269281
10,374,570,51060,2226772,2272036
27,585,774,51060,2236664,2282040
30,311,518,51060,2210576,2285909
1,379,782,51060,2257344,2301744
20,467,618,51060,2253880,2302024
16,187,463,51060,2257784,2303336
14,487,586,51060,2247724,2306524
21,185,646,51060,2269281,2313681
13,570,585,51060,2145552,2315904
10,374,570,51060,2272036,2317684
12,428,522,51060,2250373,2318773
30,311,518,28940,2285909,2319477
27,585,774,51060,2282040,2327384
24,497,518,51060,2223509,2341573
1,379,782,51060,2301744,2346144
16,187,463,51060,2303336,2348888
20,467,618,51060,2302024,2350168
21,185,646,51060,2313681,2358081
10,374,570,51060,2317684,2363608
14,487,586,51060,2306524,2370124
27,585,774,51060,2327384,2385656
12,428,522,51060,2318773,2388373
1,379,782,51060,2346144,2390544
31,432,774,20000,2347940,2392296
16,187,463,51060,2348888,2393240
20,467,618,51060,2350168,2398408
21,185,646,51060,2358081,2402481
10,374,570,51060,2363608,2408980
32,547,251,10000,2397630,2413310
27,585,774,51060,2385656,2434296
1,379,782,51060,2390544,2434944
16,187,463,51060,2393240,2438792
14,487,586,51060,2370124,2439724
33,568,457,30000,2408562,2441586
24,497,518,51060,2341573,2443573
13,570,585,51060,2315904,2445456
20,467,618,51060,2398408,2446552
21,185,646,51060,2402481,2446881
10,374,570,51060,2408980,2454628
12,428,522,51060,2388373,2466373
27,585,774,51060,2434296,2478840
1,379,782,51060,2434944,2479344
16,187,463,51060,2438792,2485544
21,185,646,51060,2446881,2491281
20,467,618,51060,2446552,2494696
10,374,570,51060,2454628,2500276
34,650,497,30000,2476108,2510613
14,487,586,51060,2439724,2511724
16,187,463,51060,2485544,2521496
27,585,774,51060,2478840,2523240
1,379,782,51060,2479344,2523744
21,185,646,51060,2491281,2535681
20,467,618,51060,2494696,2543704
10,374,570,51060,2500276,2545924
24,497,518,51060,2443573,2549365
12,428,522,51060,2466373,2550565
16,187,463,51060,2521496,2565848
27,585,774,51060,2523240,2567496
1,379,782,51060,2523744,2568144
13,570,585,51060,2445456,2577408
14,487,586,51060,2511724,2578924
21,185,646,51060,2535681,2580081
37,755,485,20000,2560683,2589200
10,374,570,51060,2545924,2591476
20,467,618,51060,2543704,2591848
36,718,588,51060,2558711,2610023
16,187,463,51060,2565848,2611400
27,585,774,51060,2567496,2611896
1,379,782,51060,2568144,2612544
21,185,646,51060,2580081,2624481
10,374,570,51060,2591476,2637028
20,467,618,51060,2591848,2639992
14,487,586,51060,2578924,2644924
12,428,522,51060,2550565,2651365
36,718,588,51060,2610023,2654423
27,585,774,51060,2611896,2656296
1,379,782,51060,2612544,2656944
16,187,463,51060,2611400,2656952
24,497,518,51060,2549365,2657365
38,619,547,51060,2609977,2664193
21,185,646,51060,2624481,2668881
10,374,570,51060,2637028,2684468
20,467,618,51060,2639992,2688136
39,715,374,30000,2654703,2692260
36,718,588,51060,2654423,2698823
27,585,774,51060,2656296,2700840
1,379,782,51060,2656944,2701344
16,187,463,51060,2656952,2702504
14,487,586,51060,2644924,2708524
38,619,547,51060,2664193,2708593
21,185,646,51060,2668881,2713281
13,570,585,51060,2577408,2721360
10,374,570,51060,2684468,2728036
40,429,497,51060,2678658,2732165
20,467,618,51060,2688136,2736280
36,718,588,51060,2698823,2743223
27,585,774,51060,2700840,2745240
1,379,782,51060,2701344,2745744
16,187,463,51060,2702504,2748056
38,619,547,51060,2708593,2752993
35,435,522,50000,2482403,2757317
21,185,646,51060,2713281,2757681
12,428,522,51060,2651365,2760917
14,487,586,51060,2708524,2772124
10,374,570,51060,2728036,2773396
24,497,518,51060,2657365,2775237
40,429,497,51060,2732165,2778197
20,467,618,51060,2736280,2784424
36,718,588,51060,2743223,2787623
27,585,774,51060,2745240,2789496
1,379,782,51060,2745744,2790144
16,187,463,51060,2748056,2793608
38,619,547,51060,2752993,2797393
41,781,176,30000,2766957,2799981
21,185,646,51060,2757681,2802081
10,374,570,51060,2773396,2818852
40,429,497,51060,2778197,2823941
36,718,588,51060,2787623,2832023
20,467,618,51060,2784424,2832664
27,585,774,51060,2789496,2833896
14,487,586,51060,2772124,2834524
1,379,782,51060,2790144,2834544
16,187,463,51060,2793608,2839160
12,428,522,51060,2760917,2840117
38,619,547,51060,2797393,2841793
21,185,646,51060,2802081,2846481
42,592,173,10000,2838543,2854223
10,374,570,51060,2818852,2864212
40,429,497,51060,2823941,2869973
36,718,588,51060,2832023,2876423
27,585,774,51060,2833896,2878296
1,379,782,51060,2834544,2878944
20,467,618,51060,2832664,2880808
13,570,585,51060,2721360,2882112
16,187,463,51060,2839160,2884712
38,619,547,51060,2841793,2886193
24,497,518,51060,2775237,2887989
21,185,646,51060,2846481,2890881
43,522,803,10000,2873756,2894037
14,487,586,51060,2834524,2895724
10,374,570,51060,2864212,2909572
40,429,497,51060,2869973,2915717
12,428,522,51060,2840117,2915717
16,187,463,51060,2884712,2918264
36,718,588,51060,2876423,2920823
27,585,774,51060,2878296,2922936
1,379,782,51060,2878944,2923344
20,467,618,51060,2880808,2930200
38,619,547,51060,2886193,2930593
21,185,646,51060,2890881,2935281
10,374,570,51060,2909572,2954932
14,487,586,51060,2895724,2956924
16,187,463,51060,2918264,2959016
40,429,497,51060,2915717,2961461
36,718,588,51060,2920823,2965223
27,585,774,51060,2922936,2967256
1,379,782,51060,2923344,2967744
38,619,547,51060,2930593,2974993
20,467,618,51060,2930200,2978440
21,185,646,51060,2935281,2979681
12,428,522,51060,2915717,2986517
44,809,452,51060,2941448,2992760
10,374,570,51060,2954932,3000676
24,497,518,51060,2887989,3005541
16,187,463,51060,2959016,3005768
40,429,497,51060,2961461,3007205
36,718,588,51060,2965223,3009623
1,379,782,51060,2967744,3012144
27,585,774,51060,2967256,3012616
44,809,452,28940,2992760,3017928
14,487,586,51060,2956924,3018124
38,619,547,51060,2974993,3019393
21,185,646,51060,2979681,3024081
45,798,280,51060,2975916,3024324
20,467,618,51060,2978440,3026584
13,570,585,51060,2882112,3030864
10,374,570,51060,3000676,3046132
46,720,261,51060,2996477,3050693
16,187,463,51060,3005768,3051320
40,429,497,51060,3007205,3052949
36,718,588,51060,3009623,3054023
1,379,782,51060,3012144,3056544
12,428,522,51060,2986517,3057317
27,585,774,51060,3012616,3058168
38,619,547,51060,3019393,3063793
21,185,646,51060,3024081,3068481
45,798,280,51060,3024324,3068724
20,467,618,51060,3026584,3074728
14,487,586,51060,3018124,3085324
10,374,570,51060,3046132,3091876
46,720,261,51060,3050693,3095093
36,718,588,51060,3054023,3098423
40,429,497,51060,3052949,3098597
16,187,463,51060,3051320,3099272
1,379,782,51060,3056544,3100944
27,585,774,51060,3058168,3103912
38,619,547,51060,3063793,3108193
21,185,646,51060,3068481,3112881
45,798,280,51060,3068724,3113124
20,467,618,51060,3074728,3122680
12,428,522,51060,3057317,3125717
24,497,518,51060,3005541,3129093
10,374,570,51060,3091876,3137332
46,720,261,51060,3095093,3139589
36,718,588,51060,3098423,3142823
40,429,497,51060,3098597,3144245
1,379,782,51060,3100944,3145344
16,187,463,51060,3099272,3146024
14,487,586,51060,3085324,3148924
27,585,774,51060,3103912,3149640
38,619,547,51060,3108193,3152593
21,185,646,51060,3112881,3157281
45,798,280,51060,3113124,3157524
20,467,618,51060,3122680,3170728
13,570,585,51060,3030864,3177216
10,374,570,51060,3137332,3182692
47,261,581,51060,3132425,3187209
36,718,588,51060,3142823,3187223
1,379,782,51060,3145344,3189744
40,429,497,51060,3144245,3189893
16,187,463,51060,3146024,3193976
27,585,774,51060,3149640,3194728
12,428,522,51060,3125717,3195317
38,619,547,51060,3152593,3196993
21,185,646,51060,3157281,3201681
45,798,280,51060,3157524,3201924
14,487,586,51060,3148924,3211324
20,467,618,51060,3170728,3218680
46,720,261,51060,3139589,3222245
10,374,570,51060,3182692,3228148
36,718,588,51060,3187223,3231623
47,261,581,51060,3187209,3233433
1,379,782,51060,3189744,3234144
40,429,497,51060,3189893,3235541
27,585,774,51060,3194728,3240088
16,187,463,51060,3193976,3240728
38,619,547,51060,3196993,3241393
21,185,646,51060,3201681,3246081
45,798,280,51060,3201924,3246324
24,497,518,51060,3129093,3259845
12,428,522,51060,3195317,3263717
20,467,618,51060,3218680,3266632
14,487,586,51060,3211324,3272524
10,374,570,51060,3228148,3273412
36,718,588,51060,3231623,3276023
1,379,782,51060,3234144,3278544
47,261,581,51060,3233433,3280041
40,429,497,51060,3235541,3281189
46,720,261,51060,3222245,3284597
27,585,774,51060,3240088,3285448
38,619,547,51060,3241393,3285793
16,187,463,51060,3240728,3288680
21,185,646,51060,3246081,3290481
45,798,280,51060,3246324,3290724
20,467,618,51060,3266632,3314680
10,374,570,51060,3273412,3318772
36,718,588,51060,3276023,3320423
1,379,782,51060,3278544,3322944
40,429,497,51060,3281189,3326837
12,428,522,51060,3263717,3329717
46,720,261,51060,3284597,3330149
38,619,547,51060,3285793,3330193
27,585,774,51060,3285448,3331096
14,487,586,51060,3272524,3332524
47,261,581,51060,3280041,3332753
21,185,646,51060,3290481,3334881
45,798,280,51060,3290724,3335124
16,187,463,51060,3288680,3335432
13,570,585,51060,3177216,3336768
20,467,618,51060,3314680,3362632
10,374,570,51060,3318772,3364420
36,718,588,51060,3320423,3364823
1,379,782,51060,3322944,3367344
40,429,497,51060,3326837,3372389
38,619,547,51060,3330193,3374593
46,720,261,51060,3330149,3375701
27,585,774,51060,3331096,3376456
21,185,646,51060,3334881,3379281
45,798,280,51060,3335124,3379524
16,187,463,51060,3335432,3382184
47,261,581,51060,3332753,3384305
12,428,522,51060,3329717,3395717
14,487,586,51060,3332524,3396124
24,497,518,51060,3259845,3396597
36,718,588,51060,3364823,3409223
10,374,570,51060,3364420,3409876
20,467,618,51060,3362632,3410584
1,379,782,51060,3367344,3411744
40,429,497,51060,3372389,3417941
38,619,547,51060,3374593,3418993
27,585,774,51060,3376456,3422008
46,720,261,51060,3375701,3422453
21,185,646,51060,3379281,3423681
48,376,719,50000,3373254,3423718
45,798,280,51060,3379524,3423924
16,187,463,51060,3382184,3430136
47,261,581,51060,3384305,3435857
36,718,588,51060,3409223,3453623
10,374,570,51060,3409876,3455332
1,379,782,51060,3411744,3456144
14,487,586,51060,3396124,3458524
20,467,618,51060,3410584,3458632
38,619,547,51060,3418993,3463393
40,429,497,51060,3417941,3463493
12,428,522,51060,3395717,3464117
27,585,774,51060,3422008,3467640
46,720,261,51060,3422453,3468005
21,185,646,51060,3423681,3468081
45,798,280,51060,3423924,3470484
16,187,463,51060,3430136,3474488
50,276,801,30000,3449836,3485880
47,261,581,51060,3435857,3487409
13,570,585,51060,3336768,3487920
38,619,547,29860,3463393,3489393
36,718,588,51060,3453623,3498023
1,379,782,51060,3456144,3500544
10,374,570,51060,3455332,3500692
16,187,463,51060,3474488,3502040
20,467,618,51060,3458632,3508504
40,429,497,51060,3463493,3509045
21,185,646,51060,3468081,3512481
27,585,774,51060,3467640,3513240
46,720,261,51060,3468005,3514917
45,798,280,51060,3470484,3514932
21,185,646,8660,3512481,3520081
14,487,586,51060,3458524,3520924
12,428,522,51060,3464117,3524117
51,496,781,30000,3501959,3534983
49,467,310,51060,3442812,3536880
47,261,581,51060,3487409,3538961
24,497,518,51060,3396597,3540549
36,718,588,51060,3498023,3542423
16,187,463,51060,3502040,3542568
1,379,782,51060,3500544,3544944
10,374,570,51060,3500692,3546148
40,429,497,51060,3509045,3554405
27,585,774,51060,3513240,3558840
45,798,280,51060,3514932,3559332
46,720,261,51060,3514917,3562485
14,487,586,51060,3520924,3582124
12,428,522,51060,3524117,3586517
16,187,463,51060,3542568,3586584
36,718,588,51060,3542423,3586823
1,379,782,51060,3544944,3589344
10,374,570,51060,3546148,3591412
47,261,581,51060,3538961,3594113
40,429,497,51060,3554405,3599861
45,798,280,51060,3559332,3603732
27,585,774,51060,3558840,3604440
46,720,261,51060,3562485,3608565
20,467,618,51060,3508504,3609944
49,467,310,51060,3536880,3613680
16,187,463,51060,3586584,3630984
36,718,588,51060,3586823,3631223
1,379,782,51060,3589344,3633744
10,374,570,51060,3591412,3636772
14,487,586,51060,3582124,3643324
40,429,497,51060,3599861,3645605
45,798,280,51060,3603732,3648132
27,585,774,51060,3604440,3648904
12,428,522,51060,3586517,3648917
47,261,581,51060,3594113,3651665
46,720,261,51060,3608565,3655941
13,570,585,51060,3487920,3660672
16,187,463,51060,3630984,3675384
36,718,588,51060,3631223,3675623
1,379,782,51060,3633744,3678144
24,497,518,51060,3540549,3679701
10,374,570,51060,3636772,3682036
49,467,310,51060,3613680,3690480
40,429,497,51060,3645605,3691253
45,798,280,51060,3648132,3692532
27,585,774,51060,3648904,3694264
46,720,261,51060,3655941,3703125
14,487,586,51060,3643324,3704524
47,261,581,51060,3651665,3709217
20,467,618,51060,3609944,3717944
12,428,522,51060,3648917,3718517
16,187,463,51060,3675384,3719784
36,718,588,51060,3675623,3720023
1,379,782,51060,3678144,3722544
10,374,570,51060,3682036,3727684
45,798,280,51060,3692532,3736932
40,429,497,51060,3691253,3736997
52,542,868,30000,3705210,3738234
27,585,774,51060,3694264,3739720
46,720,261,51060,3703125,3754293
47,261,581,51060,3709217,3764369
36,718,588,51060,3720023,3764423
16,187,463,51060,3719784,3764568
14,487,586,51060,3704524,3766924
1,379,782,51060,3722544,3766944
49,467,310,51060,3690480,3767280
10,374,570,51060,3727684,3773140
45,798,280,51060,3736932,3781332
12,428,522,51060,3718517,3782117
40,429,497,51060,3736997,3782357
27,585,774,51060,3739720,3785080
46,720,261,51060,3754293,3803157
13,570,585,51060,3660672,3804624
53,566,277,50000,3750006,3805016
36,718,588,51060,3764423,3808823
16,187,463,51060,3764568,3808968
1,379,782,51060,3766944,3811344
47,261,581,51060,3764369,3812321
20,467,618,51060,3717944,3817544
10,374,570,51060,3773140,3818596
24,497,518,51060,3679701,3818853
45,798,280,51060,3781332,3825732
40,429,497,51060,3782357,3827813
14,487,586,51060,3766924,3829324
27,585,774,51060,3785080,3830632
12,428,522,51060,3782117,3845717
46,720,261,51060,3803157,3848709
49,467,310,51060,3767280,3848880
16,187,463,51060,3808968,3852984
36,718,588,51060,3808823,3853223
1,379,782,51060,3811344,3855744
47,261,581,51060,3812321,3861473
10,374,570,51060,3818596,3865348
45,798,280,51060,3825732,3870132
40,429,497,51060,3827813,3873269
27,585,774,51060,3830632,3875992
14,487,586,51060,3829324,3892924
54,651,176,50000,3841831,3895199
46,720,261,51060,3848709,3896661
55,772,266,51060,3845401,3896713
16,187,463,51060,3852984,3897384
36,718,588,51060,3853223,3897623
1,379,782,51060,3855744,3900144
12,428,522,51060,3845717,3908117
10,374,570,51060,3865348,3909508
47,261,581,51060,3861473,3911825
56,245,754,51060,3862247,3913559
45,798,280,51060,3870132,3914532
20,467,618,51060,3817544,3914744
40,429,497,51060,3873269,3918725
27,585,774,51060,3875992,3926040
49,467,310,51060,3848880,3931680
58,485,774,10000,3910225,3935304
27,585,774,8660,3926040,3939240
55,772,266,51060,3896713,3941113
13,570,585,51060,3804624,3941376
16,187,463,51060,3897384,3942264
46,720,261,51060,3896661,3943413
1,379,782,51060,3900144,3944544
10,374,570,51060,3909508,3955444
14,487,586,51060,3892924,3956524
56,245,754,51060,3913559,3957959
45,798,280,51060,3914532,3958932
47,261,581,51060,3911825,3960977
40,429,497,51060,3918725,3964181
36,718,588,51060,3897623,3969815
12,428,522,51060,3908117,3971717
24,497,518,51060,3818853,3973605
55,772,266,51060,3941113,3985513
16,187,463,51060,3942264,3986664
1,379,782,51060,3944544,3988944
46,720,261,51060,3943413,3991365
20,467,618,51060,3914744,3992840
57,564,543,51060,3896116,3998731
10,374,570,51060,3955444,4001380
56,245,754,51060,3957959,4002359
45,798,280,51060,3958932,4003332
40,429,497,51060,3964181,4009541
47,261,581,51060,3960977,4011329
14,487,586,51060,3956524,4029724
55,772,266,51060,3985513,4029913
16,187,463,51060,3986664,4030968
1,379,782,51060,3988944,4033344
12,428,522,51060,3971717,4034117
49,467,310,51060,3931680,4036080
57,564,543,28940,3998731,4037099
47,261,581,51060,4011329,4038881
56,245,754,51060,4002359,4046759
10,374,570,51060,4001380,4047028
45,798,280,51060,4003332,4047732
40,429,497,51060,4009541,4054997
36,718,588,51060,3969815,4056183
46,720,261,51060,3991365,4057317
13,570,585,51060,3941376,4061328
20,467,618,51060,3992840,4071944
55,772,266,51060,4029913,4074313
16,187,463,51060,4030968,4075368
1,379,782,51060,4033344,4077744
47,261,581,51060,4038881,4078641
56,245,754,51060,4046759,4091159
45,798,280,51060,4047732,4092132
10,374,570,51060,4047028,4092676
12,428,522,51060,4034117,4095317
14,487,586,51060,4029724,4096924
40,429,497,51060,4054997,4100453
36,718,588,51060,4056183,4100583
47,261,581,29860,4078641,4106385
46,720,261,51060,4057317,4106869
55,772,266,51060,4074313,4118713
16,187,463,51060,4075368,4119384
1,379,782,51060,4077744,4122144
56,245,754,51060,4091159,4135559
45,798,280,51060,4092132,4136532
24,497,518,51060,3973605,4136757
10,374,570,51060,4092676,4138324
49,467,310,51060,4036080,4144080
36,718,588,51060,4100583,4144983
20,467,618,51060,4071944,4145240
40,429,497,51060,4100453,4145717
46,720,261,51060,4106869,4152109
12,428,522,51060,4095317,4155317
59,182,868,51060,4110347,4161659
14,487,586,51060,4096924,4162924
55,772,266,51060,4118713,4163113
16,187,463,51060,4119384,4163784
1,379,782,51060,4122144,4167312
56,245,754,51060,4135559,4179959
